date,region_schema,region_parent,region_child,agerange,value
2020-03-06,admin_1,rs,rs-00,,0
2020-03-06,admin_1,rs,rs-01,,1
2020-03-06,admin_1,rs,rs-02,,0
2020-03-06,admin_1,rs,rs-03,,0
2020-03-06,admin_1,rs,rs-04,,0
2020-03-06,admin_1,rs,rs-05,,0
2020-03-06,admin_1,rs,rs-06,,0
2020-03-06,admin_1,rs,rs-07,,0
2020-03-06,admin_1,rs,rs-08,,0
2020-03-06,admin_1,rs,rs-09,,0
2020-03-06,admin_1,rs,rs-10,,0
2020-03-06,admin_1,rs,rs-11,,0
2020-03-06,admin_1,rs,rs-12,,0
2020-03-06,admin_1,rs,rs-13,,0
2020-03-06,admin_1,rs,rs-14,,0
2020-03-06,admin_1,rs,rs-15,,0
2020-03-06,admin_1,rs,rs-16,,0
2020-03-06,admin_1,rs,rs-17,,0
2020-03-06,admin_1,rs,rs-18,,0
2020-03-06,admin_1,rs,rs-19,,0
2020-03-06,admin_1,rs,rs-20,,0
2020-03-06,admin_1,rs,rs-21,,0
2020-03-06,admin_1,rs,rs-22,,0
2020-03-06,admin_1,rs,rs-24,,0
2020-03-09,admin_1,rs,rs-00,,3
2020-03-09,admin_1,rs,rs-01,,0
2020-03-09,admin_1,rs,rs-02,,0
2020-03-09,admin_1,rs,rs-03,,0
2020-03-09,admin_1,rs,rs-04,,0
2020-03-09,admin_1,rs,rs-05,,0
2020-03-09,admin_1,rs,rs-06,,0
2020-03-09,admin_1,rs,rs-07,,0
2020-03-09,admin_1,rs,rs-08,,0
2020-03-09,admin_1,rs,rs-09,,0
2020-03-09,admin_1,rs,rs-10,,0
2020-03-09,admin_1,rs,rs-11,,0
2020-03-09,admin_1,rs,rs-12,,0
2020-03-09,admin_1,rs,rs-13,,0
2020-03-09,admin_1,rs,rs-14,,0
2020-03-09,admin_1,rs,rs-15,,0
2020-03-09,admin_1,rs,rs-16,,0
2020-03-09,admin_1,rs,rs-17,,0
2020-03-09,admin_1,rs,rs-18,,0
2020-03-09,admin_1,rs,rs-19,,0
2020-03-09,admin_1,rs,rs-20,,0
2020-03-09,admin_1,rs,rs-21,,0
2020-03-09,admin_1,rs,rs-22,,0
2020-03-09,admin_1,rs,rs-24,,0
2020-03-10,admin_1,rs,rs-00,,2
2020-03-10,admin_1,rs,rs-01,,0
2020-03-10,admin_1,rs,rs-02,,0
2020-03-10,admin_1,rs,rs-03,,0
2020-03-10,admin_1,rs,rs-04,,1
2020-03-10,admin_1,rs,rs-05,,0
2020-03-10,admin_1,rs,rs-06,,0
2020-03-10,admin_1,rs,rs-07,,0
2020-03-10,admin_1,rs,rs-08,,0
2020-03-10,admin_1,rs,rs-09,,0
2020-03-10,admin_1,rs,rs-10,,0
2020-03-10,admin_1,rs,rs-11,,0
2020-03-10,admin_1,rs,rs-12,,0
2020-03-10,admin_1,rs,rs-13,,0
2020-03-10,admin_1,rs,rs-14,,0
2020-03-10,admin_1,rs,rs-15,,0
2020-03-10,admin_1,rs,rs-16,,0
2020-03-10,admin_1,rs,rs-17,,0
2020-03-10,admin_1,rs,rs-18,,0
2020-03-10,admin_1,rs,rs-19,,0
2020-03-10,admin_1,rs,rs-20,,0
2020-03-10,admin_1,rs,rs-21,,0
2020-03-10,admin_1,rs,rs-22,,0
2020-03-10,admin_1,rs,rs-24,,0
2020-03-11,admin_1,rs,rs-00,,3
2020-03-11,admin_1,rs,rs-01,,0
2020-03-11,admin_1,rs,rs-02,,0
2020-03-11,admin_1,rs,rs-03,,0
2020-03-11,admin_1,rs,rs-04,,1
2020-03-11,admin_1,rs,rs-05,,0
2020-03-11,admin_1,rs,rs-06,,1
2020-03-11,admin_1,rs,rs-07,,0
2020-03-11,admin_1,rs,rs-08,,0
2020-03-11,admin_1,rs,rs-09,,0
2020-03-11,admin_1,rs,rs-10,,0
2020-03-11,admin_1,rs,rs-11,,0
2020-03-11,admin_1,rs,rs-12,,0
2020-03-11,admin_1,rs,rs-13,,0
2020-03-11,admin_1,rs,rs-14,,0
2020-03-11,admin_1,rs,rs-15,,0
2020-03-11,admin_1,rs,rs-16,,0
2020-03-11,admin_1,rs,rs-17,,1
2020-03-11,admin_1,rs,rs-18,,0
2020-03-11,admin_1,rs,rs-19,,0
2020-03-11,admin_1,rs,rs-20,,0
2020-03-11,admin_1,rs,rs-21,,0
2020-03-11,admin_1,rs,rs-22,,0
2020-03-11,admin_1,rs,rs-24,,0
2020-03-12,admin_1,rs,rs-00,,5
2020-03-12,admin_1,rs,rs-01,,0
2020-03-12,admin_1,rs,rs-02,,0
2020-03-12,admin_1,rs,rs-03,,0
2020-03-12,admin_1,rs,rs-04,,0
2020-03-12,admin_1,rs,rs-05,,0
2020-03-12,admin_1,rs,rs-06,,0
2020-03-12,admin_1,rs,rs-07,,0
2020-03-12,admin_1,rs,rs-08,,0
